date,home_team,away_team,home_goals,away_goals,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,referee,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_possession,away_possession
2025-02-22,Athens Kallithea,OFI Crete,1,3,8.0,6.0,10.0,3.0,10.0,3.0,1.0,4.0,0.0,0.0,2.4,3.2,3.0,2.54,3.12,3.09,,Super League,,20250222_Athens-Kallithea_OFI-Crete,-39.34771190683091,0.05,1.17,48.5,51.5
2025-02-22,Atromitos,Panserraikos,1,0,5.0,4.0,10.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,1.73,3.5,5.0,1.61,3.86,6.08,,Super League,,20250222_Atromitos_Panserraikos,15.321815296056002,1.21,1.1,46.9,53.1
2025-02-22,Volos NFC,Levadeiakos,1,2,1.0,3.0,7.0,7.0,4.0,2.0,5.0,2.0,0.0,0.0,2.35,2.9,3.4,2.64,2.93,3.16,,Super League,,20250222_Volos-NFC_Levadeiakos,-69.57559357087484,1.4,0.98,45.1,54.9
2025-02-23,Aris,Panetolikos,2,1,10.0,1.0,13.0,6.0,4.0,6.0,1.0,3.0,0.0,0.0,1.55,3.9,6.0,1.43,4.15,9.4,,Super League,,20250223_Aris_Panetolikos,53.243812942486784,0.68,0.72,50.5,49.5
2025-02-23,Asteras Tripolis,AEK,0,3,0.0,6.0,2.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,3.9,1.5,7.26,4.3,1.48,,Super League,,20250223_Asteras-Tripolis_AEK,-173.0489813622719,1.46,0.48,42.7,57.3
2025-02-23,Lamia,Panathinaikos,3,1,4.0,9.0,4.0,12.0,5.0,6.0,2.0,4.0,0.0,0.0,10.0,4.75,1.33,13.95,6.16,1.24,,Super League,,20250223_Lamia_Panathinaikos,-313.44491264922726,1.62,0.98,43.0,57.0
2025-02-23,Olympiakos,PAOK,2,1,6.0,6.0,12.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.65,3.75,5.25,1.7,3.82,5.2,,Super League,,20250223_Olympiakos_PAOK,41.205525796373195,2.08,1.72,52.5,47.5
2025-03-01,Panathinaikos,Panetolikos,2,0,8.0,2.0,11.0,8.0,5.0,4.0,3.0,1.0,0.0,0.0,1.22,5.5,15.0,1.26,5.54,14.33,,Super League,,20250301_Panathinaikos_Panetolikos,147.48642726196226,0.91,0.1,57.3,42.7
2025-03-01,Panserraikos,Athens Kallithea,2,1,7.0,5.0,9.0,7.0,7.0,3.0,3.0,5.0,0.0,1.0,2.5,3.3,2.8,2.68,3.08,2.93,,Super League,,20250301_Panserraikos_Athens-Kallithea,-6.331459631162488,0.77,1.28,46.0,54.0
2025-03-01,Volos NFC,Aris,1,1,4.0,7.0,4.0,3.0,8.0,4.0,3.0,3.0,0.0,0.0,3.7,3.0,2.2,3.63,3.16,2.24,,Super League,,20250301_Volos-NFC_Aris,-148.38419370019164,0.23,1.23,53.3,46.7
2025-03-02,AEK,Olympiakos,0,1,0.0,3.0,6.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,2.63,3.1,2.8,2.95,2.88,2.84,,Super League,,20250302_AEK_Olympiakos,-4.985704332829755,0.46,1.23,42.4,57.6
2025-03-02,Levadeiakos,Atromitos,1,2,4.0,3.0,8.0,4.0,7.0,2.0,2.0,4.0,0.0,0.0,2.75,2.9,2.9,2.56,2.79,3.47,,Super League,,20250302_Levadeiakos_Atromitos,32.30563989431789,0.57,1.34,52.5,47.5
2025-03-02,OFI Crete,Lamia,3,0,6.0,5.0,11.0,8.0,5.0,3.0,0.0,1.0,0.0,0.0,1.53,4.0,6.25,1.39,4.69,9.11,,Super League,,20250302_OFI-Crete_Lamia,135.1878980001111,2.3,0.43,56.2,43.8
2025-03-02,PAOK,Asteras Tripolis,2,0,4.0,3.0,9.0,2.0,5.0,6.0,0.0,3.0,0.0,0.0,1.3,4.75,12.0,1.26,5.77,12.7,,Super League,,20250302_PAOK_Asteras-Tripolis,128.60782028697713,0.79,1.17,57.2,42.8
2025-03-09,Aris,AEK,0,0,2.0,4.0,3.0,8.0,4.0,3.0,2.0,3.0,0.0,1.0,5.5,3.4,1.7,4.53,3.38,1.91,,Super League,,20250309_Aris_AEK,-114.98788224200189,1.7,0.55,47.4,52.6
2025-03-09,Asteras Tripolis,Panserraikos,1,2,2.0,5.0,9.0,3.0,6.0,1.0,1.0,4.0,0.0,0.0,1.8,3.4,4.75,1.86,3.32,4.9,,Super League,,20250309_Asteras-Tripolis_Panserraikos,46.1387637694761,1.17,1.31,49.4,50.6
2025-03-09,Athens Kallithea,PAOK,2,1,7.0,2.0,9.0,10.0,5.0,7.0,3.0,0.0,0.0,0.0,8.5,4.2,1.42,6.25,4.57,1.5,,Super League,,20250309_Athens-Kallithea_PAOK,-208.35321375746344,0.73,0.84,43.5,56.5
2025-03-09,Atromitos,Panathinaikos,1,1,5.0,6.0,6.0,8.0,2.0,3.0,3.0,3.0,0.0,0.0,4.33,3.5,1.83,4.5,3.34,1.93,,Super League,,20250309_Atromitos_Panathinaikos,-159.82799426535848,1.11,0.83,43.4,56.6
2025-03-09,Lamia,Volos NFC,1,0,1.0,3.0,2.0,14.0,0.0,8.0,3.0,2.0,0.0,0.0,6.25,3.3,1.67,5.37,3.65,1.71,,Super League,,20250309_Lamia_Volos-NFC,-62.33979165404389,0.36,0.43,49.2,50.8
2025-03-09,Olympiakos,OFI Crete,1,0,9.0,2.0,14.0,3.0,9.0,1.0,0.0,3.0,0.0,1.0,1.2,6.0,15.0,1.2,7.02,13.85,,Super League,,20250309_Olympiakos_OFI-Crete,194.3902012632634,1.01,0.86,59.6,40.4
2025-03-09,Panetolikos,Levadeiakos,0,0,5.0,3.0,14.0,11.0,4.0,4.0,2.0,3.0,0.0,0.0,2.1,3.1,3.75,2.39,2.89,3.65,,Super League,,20250309_Panetolikos_Levadeiakos,-8.121734577352981,1.44,0.14,46.5,53.5
2025-03-29,Asteras Tripolis,Aris,0,2,2.0,4.0,3.0,11.0,3.0,3.0,1.0,4.0,1.0,0.0,3.0,2.9,2.6,3.55,2.94,2.4,,Super League,,20250329_Asteras-Tripolis_Aris,-84.34612007161991,0.59,0.6,50.6,49.4
2025-03-29,Athens Kallithea,Volos NFC,1,1,3.0,4.0,6.0,3.0,4.0,4.0,7.0,3.0,1.0,0.0,2.25,3.1,3.6,2.54,2.86,3.37,,Super League,,20250329_Athens-Kallithea_Volos-NFC,40.11345404458234,0.15,0.05,46.9,53.1
2025-03-29,OFI Crete,Atromitos,1,2,2.0,5.0,12.0,8.0,7.0,2.0,1.0,3.0,0.0,1.0,2.25,3.25,3.3,2.2,3.17,3.72,,Super League,,20250329_OFI-Crete_Atromitos,12.079009714655058,1.69,0.5,51.0,49.0
2025-03-29,Panetolikos,Levadeiakos,1,2,2.0,3.0,3.0,16.0,2.0,4.0,3.0,1.0,0.0,0.0,2.7,2.8,3.1,2.97,2.76,2.94,,Super League,,20250329_Panetolikos_Levadeiakos,-7.560807197201939,0.74,0.94,46.7,53.3
2025-03-30,AEK,PAOK,2,3,2.0,3.0,10.0,5.0,3.0,1.0,0.0,5.0,0.0,0.0,2.1,3.4,3.6,1.89,3.41,4.54,,Super League,,20250330_AEK_PAOK,52.41783631979524,1.73,1.93,51.7,48.3
2025-03-30,Olympiakos,Panathinaikos,4,2,7.0,3.0,4.0,5.0,3.0,0.0,1.0,3.0,0.0,1.0,1.69,3.5,5.25,1.67,3.68,5.77,,Super League,,20250330_Olympiakos_Panathinaikos,68.78111489820685,1.97,0.98,54.6,45.4
2025-03-30,Panserraikos,Lamia,1,1,4.0,2.0,11.0,8.0,8.0,3.0,1.0,6.0,0.0,0.0,1.82,3.25,4.75,1.76,3.43,5.52,,Super League,,20250330_Panserraikos_Lamia,87.44078222643998,0.98,0.05,55.9,44.1
2025-04-05,Aris,OFI Crete,2,0,9.0,1.0,11.0,5.0,9.0,2.0,0.0,1.0,0.0,0.0,1.7,3.4,5.75,1.42,4.68,7.92,,Super League,,20250405_Aris_OFI-Crete,82.0620590602557,1.54,0.82,59.7,40.3
2025-04-05,Lamia,Athens Kallithea,0,2,1.0,3.0,3.0,9.0,1.0,4.0,3.0,3.0,0.0,0.0,4.33,3.2,1.95,3.94,3.2,2.11,,Super League,,20250405_Lamia_Athens-Kallithea,-69.8553364780073,1.28,2.61,44.1,55.9
2025-04-05,Levadeiakos,Panserraikos,3,0,11.0,0.0,10.0,6.0,3.0,5.0,1.0,8.0,0.0,0.0,1.85,3.4,4.33,1.74,3.6,5.32,,Super League,,20250405_Levadeiakos_Panserraikos,46.07056835654498,1.51,1.14,53.2,46.8
2025-04-06,PAOK,Olympiakos,2,1,2.0,0.0,5.0,7.0,2.0,5.0,3.0,3.0,1.0,0.0,2.55,3.0,3.0,2.74,3.04,2.91,,Super League,,20250406_PAOK_Olympiakos,-86.65860860326484,1.0,1.19,47.6,52.4
2025-04-06,Panathinaikos,AEK,3,1,5.0,5.0,4.0,17.0,2.0,14.0,1.0,2.0,0.0,0.0,2.88,3.0,2.7,3.15,3.09,2.52,,Super League,,20250406_Panathinaikos_AEK,-26.256551868167662,1.22,0.05,48.3,51.7
2025-04-06,Volos NFC,Panetolikos,0,0,3.0,1.0,10.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,2.35,2.9,3.5,1.89,3.14,5.14,,Super League,,20250406_Volos-NFC_Panetolikos,-64.05635178722468,1.14,0.33,50.2,49.8
2025-04-07,Atromitos,Asteras Tripolis,0,1,6.0,3.0,10.0,6.0,5.0,1.0,2.0,4.0,0.0,0.0,2.05,3.1,4.1,2.0,3.03,4.74,,Super League,,20250407_Atromitos_Asteras-Tripolis,33.32450692755879,0.45,1.45,44.9,55.1
2025-04-12,Panetolikos,Lamia,1,0,2.0,5.0,13.0,8.0,3.0,5.0,1.0,3.0,0.0,0.0,1.83,3.2,4.75,1.79,3.27,5.69,,Super League,,20250412_Panetolikos_Lamia,103.98850683139472,1.46,0.05,49.7,50.3
2025-04-12,Panserraikos,Athens Kallithea,3,1,7.0,1.0,11.0,3.0,5.0,2.0,3.0,3.0,0.0,1.0,2.55,3.1,2.88,2.86,3.11,2.72,,Super League,,20250412_Panserraikos_Athens-Kallithea,-8.36768715103517,1.83,0.89,48.6,51.4
2025-04-12,Volos NFC,Levadeiakos,1,0,4.0,1.0,4.0,2.0,6.0,1.0,5.0,3.0,0.0,0.0,1.6,3.9,5.25,1.99,3.17,4.51,,Super League,,20250412_Volos-NFC_Levadeiakos,-103.32530343281019,2.48,1.51,45.1,54.9
2025-04-13,Aris,Atromitos,1,0,3.0,3.0,2.0,10.0,7.0,3.0,1.0,3.0,0.0,0.0,1.73,3.6,5.0,1.7,3.6,5.64,,Super League,,20250413_Aris_Atromitos,91.6717206003716,0.86,0.29,54.2,45.8
2025-04-13,Asteras Tripolis,OFI Crete,2,1,6.0,2.0,9.0,1.0,9.0,3.0,3.0,4.0,0.0,0.0,2.2,3.25,3.4,1.84,3.48,4.75,,Super League,,20250413_Asteras-Tripolis_OFI-Crete,1.7952400272783962,0.49,0.56,46.4,53.6
2025-04-13,Olympiakos,AEK,1,0,2.0,0.0,6.0,1.0,5.0,0.0,2.0,4.0,1.0,1.0,1.91,3.3,4.2,2.0,3.24,4.3,,Super League,,20250413_Olympiakos_AEK,59.80706947768613,0.66,1.26,53.1,46.9
2025-04-13,Panathinaikos,PAOK,3,1,5.0,2.0,5.0,6.0,4.0,3.0,2.0,5.0,0.0,0.0,2.3,3.2,3.25,2.28,3.17,3.52,,Super League,,20250413_Panathinaikos_PAOK,-3.459759985606979,1.41,1.33,54.3,45.7
2025-04-23,Athens Kallithea,Levadeiakos,0,3,3.0,3.0,9.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,1.9,3.3,4.2,2.68,3.12,2.91,,Super League,,20250423_Athens-Kallithea_Levadeiakos,-55.36080223670933,1.57,2.15,48.5,51.5
2025-04-23,Lamia,Volos NFC,1,3,1.0,5.0,2.0,12.0,0.0,11.0,3.0,1.0,0.0,0.0,7.0,4.1,1.48,10.09,4.29,1.4,,Super League,,20250423_Lamia_Volos-NFC,-68.28656458214095,1.48,1.88,44.1,55.9
2025-04-23,Panserraikos,Panetolikos,1,1,11.0,6.0,7.0,8.0,7.0,5.0,2.0,1.0,0.0,1.0,2.1,3.1,3.75,2.43,3.02,3.37,,Super League,,20250423_Panserraikos_Panetolikos,-19.485255660100847,0.05,1.27,45.4,54.6
2025-04-26,Atromitos,Aris,1,1,6.0,4.0,13.0,7.0,6.0,5.0,1.0,3.0,0.0,0.0,2.8,3.2,2.55,3.98,3.11,2.14,,Super League,,20250426_Atromitos_Aris,-109.48223367883588,1.25,0.85,47.9,52.1
2025-04-26,OFI Crete,Asteras Tripolis,0,2,5.0,9.0,16.0,8.0,7.0,3.0,3.0,2.0,0.0,0.0,2.6,3.2,2.75,2.88,3.25,2.61,,Super League,,20250426_OFI-Crete_Asteras-Tripolis,-25.671230343170464,1.25,1.29,45.1,54.9
2025-04-27,AEK,Olympiakos,0,2,8.0,3.0,11.0,3.0,8.0,1.0,4.0,2.0,0.0,0.0,2.25,3.0,3.5,2.38,3.18,3.29,,Super League,,20250427_AEK_Olympiakos,-79.71607160935446,0.99,0.69,40.1,59.9
2025-04-27,PAOK,Panathinaikos,2,1,8.0,1.0,6.0,1.0,8.0,2.0,2.0,2.0,0.0,0.0,1.91,3.4,4.0,2.02,3.47,3.91,,Super League,,20250427_PAOK_Panathinaikos,-20.779223868154077,1.1,1.13,52.9,47.1
2025-04-28,Levadeiakos,Lamia,0,0,2.0,0.0,9.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.38,4.33,8.5,1.31,5.07,11.78,,Super League,,20250428_Levadeiakos_Lamia,160.45294099176476,0.59,0.3,52.9,47.1
2025-04-28,Panetolikos,Athens Kallithea,0,1,4.0,6.0,6.0,2.0,2.0,6.0,2.0,5.0,0.0,0.0,2.63,3.2,2.7,2.79,2.98,2.91,,Super League,,20250428_Panetolikos_Athens-Kallithea,45.127109350529736,0.05,1.39,58.7,41.3
2025-04-28,Volos NFC,Panserraikos,3,0,6.0,3.0,8.0,5.0,8.0,4.0,3.0,6.0,0.0,0.0,1.65,3.7,5.75,1.4,4.38,10.06,,Super League,,20250428_Volos-NFC_Panserraikos,-24.241414547023396,2.68,0.91,50.4,49.6
2025-05-03,Asteras Tripolis,Atromitos,1,4,9.0,5.0,13.0,2.0,10.0,2.0,2.0,2.0,0.0,0.0,2.05,3.2,3.9,1.92,3.34,4.32,,Super League,,20250503_Asteras-Tripolis_Atromitos,21.267643063721835,1.31,1.23,53.8,46.2
2025-05-03,OFI Crete,Aris,1,1,3.0,7.0,10.0,7.0,8.0,1.0,2.0,4.0,0.0,0.0,3.8,3.6,1.91,4.04,3.74,1.86,,Super League,,20250503_OFI-Crete_Aris,-128.79373350240166,1.93,0.88,46.6,53.4
2025-05-04,AEK,Panathinaikos,1,2,3.0,5.0,12.0,5.0,5.0,2.0,5.0,3.0,0.0,0.0,2.0,3.4,3.75,1.89,3.66,3.98,,Super League,,20250504_AEK_Panathinaikos,-18.204922471973987,0.91,1.51,51.9,48.1
2025-05-04,Olympiakos,PAOK,4,2,4.0,3.0,6.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,2.7,3.3,2.55,2.26,3.59,3.05,,Super League,,20250504_Olympiakos_PAOK,75.44474900431942,1.77,0.94,55.3,44.7
2025-05-05,Athens Kallithea,Panetolikos,0,0,2.0,0.0,12.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0,1.91,3.1,4.5,1.83,3.14,5.31,,Super League,,20250505_Athens-Kallithea_Panetolikos,-18.027251487553258,1.06,2.04,52.9,47.1
2025-05-05,Lamia,Levadeiakos,2,3,3.0,5.0,4.0,8.0,4.0,4.0,1.0,3.0,0.0,0.0,5.5,3.6,1.67,6.42,3.7,1.59,,Super League,,20250505_Lamia_Levadeiakos,-150.09533396938127,1.39,0.99,40.9,59.1
2025-05-05,Panserraikos,Volos NFC,3,0,6.0,6.0,13.0,6.0,3.0,4.0,3.0,5.0,0.0,1.0,1.53,3.6,7.5,1.24,5.36,12.51,,Super League,,20250505_Panserraikos_Volos-NFC,-1.4304110058756123,1.75,0.67,53.8,46.2
2025-05-10,Aris,Asteras Tripolis,4,2,7.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.63,3.6,5.25,1.63,3.87,5.5,,Super League,,20250510_Aris_Asteras-Tripolis,89.371004306749,1.02,1.16,55.3,44.7
2025-05-10,Atromitos,OFI Crete,0,0,4.0,3.0,7.0,8.0,4.0,4.0,2.0,1.0,0.0,0.0,1.8,3.4,4.33,1.8,3.84,4.22,,Super League,,20250510_Atromitos_OFI-Crete,35.11191694690001,1.41,0.98,47.7,52.3
2025-05-10,Lamia,Panserraikos,2,1,2.0,2.0,11.0,5.0,7.0,5.0,2.0,3.0,0.0,0.0,5.75,4.1,1.52,5.0,3.73,1.67,,Super League,,20250510_Lamia_Panserraikos,-113.02142640091097,1.13,0.89,46.3,53.7
2025-05-10,Levadeiakos,Athens Kallithea,4,1,9.0,2.0,6.0,7.0,2.0,9.0,1.0,5.0,0.0,1.0,2.25,3.3,3.2,2.58,3.07,2.98,,Super League,,20250510_Levadeiakos_Athens-Kallithea,63.33385187694762,1.53,1.06,51.9,48.1
2025-05-10,Panetolikos,Volos NFC,0,3,1.0,8.0,12.0,8.0,3.0,6.0,2.0,5.0,0.0,0.0,4.75,3.2,1.85,5.75,4.36,1.5,,Super League,,20250510_Panetolikos_Volos-NFC,27.423567457245554,1.21,1.75,51.0,49.0
2025-05-11,PAOK,AEK,1,0,4.0,1.0,5.0,9.0,3.0,4.0,3.0,4.0,0.0,0.0,2.25,3.25,3.2,2.05,3.48,3.64,,Super League,,20250511_PAOK_AEK,24.796737351808815,0.69,1.44,55.6,44.4
2025-05-11,Panathinaikos,Olympiakos,0,1,5.0,6.0,9.0,3.0,8.0,5.0,2.0,3.0,0.0,0.0,2.4,3.25,2.9,3.18,3.14,2.4,,Super League,,20250511_Panathinaikos_Olympiakos,-78.16182431792072,0.23,0.89,46.5,53.5
2025-05-14,Athens Kallithea,Panserraikos,1,1,3.0,3.0,3.0,10.0,3.0,2.0,3.0,3.0,1.0,0.0,1.75,3.75,4.33,2.07,3.41,3.65,,Super League,,20250514_Athens-Kallithea_Panserraikos,-6.092842223385787,1.03,1.29,44.3,55.7
2025-05-14,Levadeiakos,Panetolikos,1,2,1.0,2.0,14.0,8.0,8.0,5.0,5.0,3.0,0.0,0.0,1.8,3.25,5.0,1.59,3.59,6.23,,Super League,,20250514_Levadeiakos_Panetolikos,69.33241481206278,0.81,1.64,49.7,50.3
2025-05-14,Volos NFC,Lamia,3,0,6.0,1.0,12.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.2,6.5,15.0,1.14,7.21,19.33,,Super League,,20250514_Volos-NFC_Lamia,87.5267275775559,0.97,0.74,56.0,44.0
2025-05-18,Lamia,Panetolikos,1,3,2.0,3.0,7.0,8.0,2.0,4.0,5.0,3.0,2.0,0.0,3.5,3.0,2.2,2.44,3.07,3.09,,Super League,,20250518_Lamia_Panetolikos,-112.46253851852089,0.33,1.74,42.6,57.4
2025-05-18,Panserraikos,Levadeiakos,0,1,3.0,4.0,11.0,15.0,3.0,5.0,0.0,1.0,0.0,0.0,2.1,3.3,3.4,3.25,3.56,2.12,,Super League,,20250518_Panserraikos_Levadeiakos,-62.760935062881344,1.21,1.25,47.4,52.6
2025-05-18,Volos NFC,Athens Kallithea,0,2,2.0,5.0,12.0,4.0,6.0,3.0,1.0,3.0,0.0,1.0,2.1,3.25,3.6,1.83,3.67,4.08,,Super League,,20250518_Volos-NFC_Athens-Kallithea,20.9700603424551,1.4,1.03,48.9,51.1
2025-08-23,Aris,Volos NFC,2,0,4.0,5.0,8.0,5.0,5.0,4.0,2.0,4.0,0.0,0.0,1.7,4.0,4.5,1.69,3.72,5.44,,Super League,,20250823_Aris_Volos-NFC,146.2533523241152,0.31,0.05,59.4,40.6
2025-08-23,Olympiakos,Asteras Tripolis,2,0,3.0,1.0,19.0,2.0,12.0,3.0,0.0,3.0,0.0,0.0,1.22,6.0,13.0,1.21,6.46,15.08,,Super League,,20250823_Olympiakos_Asteras-Tripolis,257.45731789665933,0.92,1.74,49.9,50.1
2025-08-23,Panetolikos,Atromitos,0,2,0.0,3.0,11.0,11.0,1.0,4.0,1.0,2.0,0.0,0.0,3.1,3.0,2.45,3.37,2.9,2.52,,Super League,,20250823_Panetolikos_Atromitos,-23.067322323621966,1.39,0.55,51.3,48.7
2025-08-24,AEK,Panserraikos,2,0,8.0,1.0,17.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,1.22,6.0,13.0,1.19,6.99,14.85,,Super League,,20250824_AEK_Panserraikos,169.2104106374161,0.43,0.05,53.9,46.1
2025-08-24,PAOK,Larisa,1,0,7.0,2.0,12.0,5.0,9.0,2.0,1.0,2.0,0.0,0.0,1.29,5.25,11.0,1.27,5.98,11.06,,Super League,,20250824_PAOK_Larisa,140.0415791286016,1.76,0.66,50.3,49.7
2025-08-25,Levadeiakos,Kifisia,3,2,5.0,5.0,8.0,4.0,7.0,3.0,2.0,3.0,1.0,0.0,1.85,3.4,4.5,2.02,3.12,4.44,,Super League,,20250825_Levadeiakos_Kifisia,104.52124683876082,0.4,2.02,54.8,45.2
2025-08-30,Aris,Panetolikos,0,2,8.0,4.0,10.0,8.0,7.0,2.0,0.0,6.0,0.0,0.0,1.41,4.33,7.0,1.46,4.25,7.94,,Super League,,20250830_Aris_Panetolikos,136.8585332580319,0.92,1.04,56.7,43.3
2025-08-30,Larisa,Kifisia,1,1,4.0,5.0,11.0,10.0,2.0,5.0,4.0,5.0,0.0,0.0,2.1,3.2,3.4,2.3,2.81,4.01,,Super League,,20250830_Larisa_Kifisia,99.39066883891041,1.26,0.09,59.7,40.3
2025-08-30,Panserraikos,OFI Crete,0,1,1.0,6.0,12.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,3.0,3.4,2.25,2.97,3.42,2.44,,Super League,,20250830_Panserraikos_OFI-Crete,-37.20712150868894,0.55,0.44,47.1,52.9
2025-08-30,Volos NFC,Olympiakos,0,2,4.0,7.0,5.0,7.0,4.0,8.0,2.0,0.0,0.0,0.0,15.0,5.0,1.22,14.88,5.1,1.28,,Super League,,20250830_Volos-NFC_Olympiakos,-308.05062342211954,1.02,0.55,38.5,61.5
2025-08-31,AEK,Asteras Tripolis,1,0,4.0,2.0,11.0,2.0,5.0,3.0,3.0,2.0,0.0,0.0,1.22,6.0,10.0,1.28,5.79,11.45,,Super League,,20250831_AEK_Asteras-Tripolis,128.87755954456657,1.13,1.21,54.1,45.9
2025-08-31,PAOK,Atromitos,1,0,5.0,1.0,21.0,0.0,6.0,1.0,1.0,6.0,0.0,1.0,1.33,4.75,8.5,1.38,4.97,8.42,,Super League,,20250831_PAOK_Atromitos,149.17775003426436,0.44,1.62,60.5,39.5
2025-08-31,Panathinaikos,Levadeiakos,1,1,1.0,1.0,19.0,6.0,7.0,3.0,1.0,1.0,0.0,0.0,1.3,5.0,9.5,1.38,4.82,8.84,,Super League,,20250831_Panathinaikos_Levadeiakos,120.99172959894872,1.02,0.72,57.0,43.0
2025-09-13,Atromitos,Aris,1,2,2.0,5.0,5.0,6.0,4.0,7.0,1.0,2.0,0.0,0.0,3.2,3.2,2.25,2.83,3.04,2.81,,Super League,,20250913_Atromitos_Aris,-82.02807249103944,1.22,0.92,43.7,56.3
2025-09-13,Olympiakos,Panserraikos,5,0,12.0,1.0,17.0,1.0,11.0,0.0,0.0,3.0,0.0,1.0,1.1,8.0,26.0,1.08,11.14,30.17,,Super League,,20250913_Olympiakos_Panserraikos,334.034431746624,1.63,0.13,61.7,38.3
2025-09-13,Panetolikos,Volos NFC,1,2,1.0,2.0,6.0,8.0,7.0,3.0,5.0,6.0,0.0,0.0,2.57,3.1,2.75,2.63,3.11,2.97,,Super League,,20250913_Panetolikos_Volos-NFC,43.82921877616877,1.32,1.14,51.7,48.3
2025-09-14,Asteras Tripolis,Larisa,2,2,2.0,5.0,8.0,11.0,4.0,2.0,4.0,4.0,0.0,0.0,1.86,3.2,4.33,1.89,3.34,4.66,,Super League,,20250914_Asteras-Tripolis_Larisa,-26.335942285113106,1.13,1.26,50.2,49.8
2025-09-14,Kifisia,Panathinaikos,3,2,4.0,4.0,6.0,8.0,3.0,6.0,5.0,4.0,0.0,0.0,10.0,4.75,1.3,7.55,4.76,1.42,,Super League,,20250914_Kifisia_Panathinaikos,-235.14316470478843,1.62,0.93,43.5,56.5
2025-09-14,Levadeiakos,AEK,0,1,4.0,6.0,9.0,13.0,2.0,8.0,2.0,2.0,0.0,0.0,7.5,3.9,1.45,5.13,3.8,1.71,,Super League,,20250914_Levadeiakos_AEK,-88.54544546206239,1.06,1.19,46.4,53.6
2025-09-14,OFI Crete,PAOK,1,2,2.0,4.0,5.0,10.0,5.0,2.0,2.0,1.0,0.0,0.0,5.25,3.7,1.62,7.2,4.69,1.44,,Super League,,20250914_OFI-Crete_PAOK,-189.49957817808945,1.29,1.91,37.3,62.7
2025-09-20,Kifisia,Aris,0,1,1.0,4.0,6.0,11.0,2.0,4.0,1.0,3.0,1.0,0.0,4.0,3.4,1.91,4.26,3.23,2.01,,Super League,,20250920_Kifisia_Aris,-166.7612940434642,0.5,1.46,42.3,57.7
2025-09-20,PAOK,Panetolikos,0,0,8.0,2.0,16.0,1.0,12.0,1.0,1.0,5.0,0.0,1.0,1.17,6.0,19.0,1.17,7.32,19.39,,Super League,,20250920_PAOK_Panetolikos,204.84057849918327,0.87,0.28,52.2,47.8
2025-09-20,Panserraikos,Atromitos,1,1,2.0,2.0,13.0,9.0,3.0,7.0,5.0,3.0,0.0,0.0,3.5,3.0,2.2,3.49,2.9,2.45,,Super League,,20250920_Panserraikos_Atromitos,-78.52628296242574,0.91,1.03,45.6,54.4
2025-09-20,Volos NFC,Asteras Tripolis,2,1,5.0,4.0,11.0,7.0,7.0,3.0,3.0,4.0,0.0,0.0,2.35,3.25,3.0,2.15,3.19,3.84,,Super League,,20250920_Volos-NFC_Asteras-Tripolis,-24.85062984764363,2.15,0.96,48.3,51.7
2025-09-21,Larisa,AEK,1,1,3.0,4.0,11.0,20.0,4.0,6.0,4.0,0.0,0.0,0.0,8.0,4.5,1.37,7.01,4.43,1.48,,Super League,,20250921_Larisa_AEK,-127.94025904598948,1.65,0.95,39.0,61.0
2025-09-21,Levadeiakos,OFI Crete,4,0,6.0,2.0,11.0,3.0,7.0,3.0,1.0,3.0,0.0,2.0,2.01,3.6,3.4,1.96,3.48,4.09,,Super League,,20250921_Levadeiakos_OFI-Crete,50.66452883695729,1.37,0.05,45.9,54.1
2025-09-21,Panathinaikos,Olympiakos,1,1,2.0,3.0,4.0,6.0,1.0,4.0,4.0,4.0,0.0,0.0,3.4,3.2,2.15,3.31,3.21,2.35,,Super League,,20250921_Panathinaikos_Olympiakos,-130.9299849841625,0.69,0.93,43.2,56.8
2025-09-27,Aris,Panserraikos,1,1,4.0,2.0,21.0,6.0,10.0,1.0,2.0,4.0,0.0,0.0,1.33,5.0,8.0,1.33,5.19,10.06,,Super League,,20250927_Aris_Panserraikos,182.9693922284398,1.43,1.44,58.3,41.7
2025-09-27,Olympiakos,Levadeiakos,3,2,5.0,4.0,14.0,2.0,10.0,3.0,2.0,5.0,0.0,0.0,1.17,6.5,13.0,1.22,6.44,13.75,,Super League,,20250927_Olympiakos_Levadeiakos,219.23722875402336,0.46,0.44,52.5,47.5
