date,home_team,away_team,team,scorer,minute,own_goal,penalty,MATCH_ID
2018-10-11,KVX,MLT,KVX,Vedat Muriqi,68.0,False,False,20181011_KVX_MLT
2018-10-11,KVX,MLT,KVX,Benjamin Kololli,81.0,False,False,20181011_KVX_MLT
2018-10-11,LTU,ROU,ROU,Alexandru Chipciu,13.0,False,False,20181011_LTU_ROU
2018-10-11,LTU,ROU,LTU,Artūras Žulpa,90.0,False,False,20181011_LTU_ROU
2018-10-11,LTU,ROU,ROU,Alexandru Maxim,90.0,False,False,20181011_LTU_ROU
2018-10-11,MNE,SRB,SRB,Aleksandar Mitrović,18.0,False,True,20181011_MNE_SRB
2018-10-11,MNE,SRB,SRB,Aleksandar Mitrović,81.0,False,False,20181011_MNE_SRB
2018-10-11,POL,POR,POL,Krzysztof Piątek,18.0,False,False,20181011_POL_POR
2018-10-11,POL,POR,POR,André Silva,32.0,False,False,20181011_POL_POR
2018-10-11,POL,POR,POR,Kamil Glik,43.0,True,False,20181011_POL_POR
2018-10-11,POL,POR,POR,Bernardo Silva,52.0,False,False,20181011_POL_POR
2018-10-11,POL,POR,POL,Jakub Błaszczykowski,77.0,False,False,20181011_POL_POR
2018-10-12,AUT,NIR,AUT,Marko Arnautović,71.0,False,False,20181012_AUT_NIR
2018-10-12,BLR,LUX,BLR,Anton Saroka,43.0,False,False,20181012_BLR_LUX
2018-10-12,BEL,SUI,BEL,Romelu Lukaku,58.0,False,False,20181012_BEL_SUI
2018-10-12,BEL,SUI,SUI,Mario Gavranović,76.0,False,False,20181012_BEL_SUI
2018-10-12,BEL,SUI,BEL,Romelu Lukaku,84.0,False,False,20181012_BEL_SUI
2018-10-12,EST,FIN,FIN,Teemu Pukki,90.0,False,False,20181012_EST_FIN
2018-10-12,GRE,HUN,GRE,Kostas Mitroglou,65.0,False,False,20181012_GRE_HUN
2018-10-12,MDA,SMR,MDA,Radu Gînsari,31.0,False,False,20181012_MDA_SMR
2018-10-12,MDA,SMR,MDA,Radu Gînsari,67.0,False,False,20181012_MDA_SMR
2018-10-13,ARM,GIB,GIB,Joseph Chipolina,50.0,False,True,20181013_ARM_GIB
2018-10-13,BUL,CYP,CYP,Grigoris Kastanos,41.0,False,False,20181013_BUL_CYP
2018-10-13,BUL,CYP,BUL,Kiril Despodov,59.0,False,False,20181013_BUL_CYP
2018-10-13,BUL,CYP,BUL,Todor Nedelev,68.0,False,False,20181013_BUL_CYP
2018-10-13,GEO,AND,GEO,Valeri Qazaishvili,33.0,False,False,20181013_GEO_AND
2018-10-13,GEO,AND,GEO,Valeri Qazaishvili,84.0,False,False,20181013_GEO_AND
2018-10-13,GEO,AND,GEO,Jaba Kankava,90.0,False,False,20181013_GEO_AND
2018-10-13,LVA,KAZ,KAZ,Bakhtiyar Zaynutdinov,16.0,False,False,20181013_LVA_KAZ
2018-10-13,LVA,KAZ,LVA,Artūrs Karašausks,40.0,False,False,20181013_LVA_KAZ
2018-10-13,NED,GER,NED,Virgil van Dijk,30.0,False,False,20181013_NED_GER
2018-10-13,NED,GER,NED,Memphis Depay,87.0,False,False,20181013_NED_GER
2018-10-13,NED,GER,NED,Georginio Wijnaldum,90.0,False,False,20181013_NED_GER
2018-10-13,MKD,LIE,MKD,Aleksandar Trajkovski,10.0,False,False,20181013_MKD_LIE
2018-10-13,MKD,LIE,MKD,Aleksandar Trajkovski,30.0,False,False,20181013_MKD_LIE
2018-10-13,MKD,LIE,MKD,Goran Pandev,36.0,False,False,20181013_MKD_LIE
2018-10-13,MKD,LIE,LIE,Seyhan Yildiz,37.0,False,False,20181013_MKD_LIE
2018-10-13,MKD,LIE,MKD,Ezgjan Alioski,67.0,False,False,20181013_MKD_LIE
2018-10-13,NOR,SVN,NOR,Ole Selnæs,45.0,False,False,20181013_NOR_SVN
2018-10-13,SVK,CZE,CZE,Michael Krmenčík,52.0,False,False,20181013_SVK_CZE
2018-10-13,SVK,CZE,SVK,Marek Hamšík,62.0,False,False,20181013_SVK_CZE
2018-10-13,SVK,CZE,CZE,Patrik Schick,76.0,False,False,20181013_SVK_CZE
2018-10-14,AZE,MLT,MLT,Rowen Muscat,37.0,False,False,20181014_AZE_MLT
2018-10-14,AZE,MLT,AZE,Araz Abdullayev,53.0,False,False,20181014_AZE_MLT
2018-10-14,FRO,KVX,KVX,Milot Rashica,9.0,False,False,20181014_FRO_KVX
2018-10-14,FRO,KVX,FRO,René Joensen,50.0,False,False,20181014_FRO_KVX
2018-10-14,ISR,ALB,ISR,Tomer Hemed,8.0,False,False,20181014_ISR_ALB
2018-10-14,ISR,ALB,ISR,Dia Saba,83.0,False,False,20181014_ISR_ALB
2018-10-14,LTU,MNE,MNE,Stefan Mugoša,10.0,False,False,20181014_LTU_MNE
2018-10-14,LTU,MNE,MNE,Boris Kopitović,35.0,False,False,20181014_LTU_MNE
2018-10-14,LTU,MNE,MNE,Stefan Mugoša,45.0,False,True,20181014_LTU_MNE
2018-10-14,LTU,MNE,MNE,Darko Zorić,86.0,False,False,20181014_LTU_MNE
2018-10-14,LTU,MNE,LTU,Rolandas Baravykas,88.0,False,False,20181014_LTU_MNE
2018-10-14,POL,ITA,ITA,Cristiano Biraghi,90.0,False,False,20181014_POL_ITA
2018-10-14,RUS,TUR,RUS,Roman Neustädter,20.0,False,False,20181014_RUS_TUR
2018-10-14,RUS,TUR,RUS,Denis Cheryshev,78.0,False,False,20181014_RUS_TUR
2018-10-15,BIH,NIR,BIH,Edin Džeko,27.0,False,False,20181015_BIH_NIR
2018-10-15,BIH,NIR,BIH,Edin Džeko,73.0,False,False,20181015_BIH_NIR
2018-10-15,EST,HUN,EST,Siim Luts,20.0,False,False,20181015_EST_HUN
2018-10-15,EST,HUN,HUN,Dominik Nagy,24.0,False,False,20181015_EST_HUN
2018-10-15,EST,HUN,HUN,Ádám Szalai,54.0,False,False,20181015_EST_HUN
2018-10-15,EST,HUN,EST,Máté Pátkai,70.0,True,False,20181015_EST_HUN
2018-10-15,EST,HUN,EST,Henri Anier,79.0,False,False,20181015_EST_HUN
2018-10-15,EST,HUN,HUN,Ádám Szalai,81.0,False,False,20181015_EST_HUN
2018-10-15,FIN,GRE,FIN,Pyry Soiri,46.0,False,False,20181015_FIN_GRE
2018-10-15,FIN,GRE,FIN,Glen Kamara,89.0,False,False,20181015_FIN_GRE
2018-10-15,ISL,SUI,SUI,Haris Seferovic,52.0,False,False,20181015_ISL_SUI
2018-10-15,ISL,SUI,SUI,Michael Lang,67.0,False,False,20181015_ISL_SUI
2018-10-15,ISL,SUI,ISL,Alfreð Finnbogason,81.0,False,False,20181015_ISL_SUI
2018-10-15,LUX,SMR,LUX,David Turpel,4.0,False,False,20181015_LUX_SMR
2018-10-15,LUX,SMR,LUX,Danel Sinani,65.0,False,False,20181015_LUX_SMR
2018-10-15,LUX,SMR,LUX,Vincent Thill,73.0,False,False,20181015_LUX_SMR
2018-10-15,ESP,ENG,ENG,Raheem Sterling,16.0,False,False,20181015_ESP_ENG
2018-10-15,ESP,ENG,ENG,Marcus Rashford,30.0,False,False,20181015_ESP_ENG
2018-10-15,ESP,ENG,ENG,Raheem Sterling,38.0,False,False,20181015_ESP_ENG
2018-10-15,ESP,ENG,ESP,Paco Alcácer,58.0,False,False,20181015_ESP_ENG
2018-10-15,ESP,ENG,ESP,Sergio Ramos,90.0,False,False,20181015_ESP_ENG
2018-10-16,ARM,MKD,ARM,Marcos Pizzelli,12.0,False,False,20181016_ARM_MKD
2018-10-16,ARM,MKD,ARM,Yura Movsisyan,67.0,False,False,20181016_ARM_MKD
2018-10-16,ARM,MKD,ARM,Gevorg Ghazaryan,81.0,False,False,20181016_ARM_MKD
2018-10-16,ARM,MKD,ARM,Henrikh Mkhitaryan,90.0,False,False,20181016_ARM_MKD
2018-10-16,FRA,GER,GER,Toni Kroos,14.0,False,True,20181016_FRA_GER
2018-10-16,FRA,GER,FRA,Antoine Griezmann,62.0,False,False,20181016_FRA_GER
2018-10-16,FRA,GER,FRA,Antoine Griezmann,80.0,False,True,20181016_FRA_GER
2018-10-16,GIB,LIE,LIE,Dennis Salanović,15.0,False,False,20181016_GIB_LIE
2018-10-16,GIB,LIE,GIB,George Cabrera,61.0,False,False,20181016_GIB_LIE
2018-10-16,GIB,LIE,GIB,Joseph Chipolina,66.0,False,False,20181016_GIB_LIE
2018-10-16,KAZ,AND,KAZ,Yerkebulan Seydakhmet,21.0,False,False,20181016_KAZ_AND
2018-10-16,KAZ,AND,KAZ,Bauyrzhan Turysbek,39.0,False,False,20181016_KAZ_AND
2018-10-16,KAZ,AND,KAZ,Josep Gómes,61.0,True,False,20181016_KAZ_AND
2018-10-16,KAZ,AND,KAZ,Roman Murtazayev,74.0,False,False,20181016_KAZ_AND
2018-10-16,LVA,GEO,GEO,Jaba Kankava,8.0,False,False,20181016_LVA_GEO
2018-10-16,LVA,GEO,GEO,Valerian Gvilia,29.0,False,False,20181016_LVA_GEO
2018-10-16,LVA,GEO,GEO,Giorgi Chakvetadze,61.0,False,False,20181016_LVA_GEO
2018-10-16,NOR,BUL,NOR,Mohamed Elyounoussi,31.0,False,False,20181016_NOR_BUL
2018-10-16,IRL,WAL,WAL,Harry Wilson,58.0,False,False,20181016_IRL_WAL
2018-10-16,SVN,CYP,CYP,Fotis Papoulis,37.0,False,False,20181016_SVN_CYP
2018-10-16,SVN,CYP,SVN,Nejc Skubic,83.0,False,False,20181016_SVN_CYP
2018-10-16,UKR,CZE,UKR,Ruslan Malinovskyi,43.0,False,False,20181016_UKR_CZE
2018-11-15,AND,GEO,GEO,Giorgi Chakvetadze,9.0,False,False,20181115_AND_GEO
2018-11-15,AND,GEO,AND,Cristian Martínez,63.0,False,False,20181115_AND_GEO
2018-11-15,BEL,ISL,BEL,Michy Batshuayi,65.0,False,False,20181115_BEL_ISL
2018-11-15,BEL,ISL,BEL,Michy Batshuayi,81.0,False,False,20181115_BEL_ISL
2018-11-15,CRO,ESP,CRO,Andrej Kramarić,54.0,False,False,20181115_CRO_ESP
2018-11-15,CRO,ESP,ESP,Dani Ceballos,56.0,False,False,20181115_CRO_ESP
2018-11-15,CRO,ESP,CRO,Tin Jedvaj,69.0,False,False,20181115_CRO_ESP
2018-11-15,CRO,ESP,ESP,Sergio Ramos,78.0,False,True,20181115_CRO_ESP
2018-11-15,CRO,ESP,CRO,Tin Jedvaj,90.0,False,False,20181115_CRO_ESP
2018-11-15,GRE,FIN,GRE,Albin Granlund,25.0,True,False,20181115_GRE_FIN
2018-11-15,HUN,EST,HUN,Willi Orbán,8.0,False,False,20181115_HUN_EST
2018-11-15,HUN,EST,HUN,Ádám Szalai,69.0,False,False,20181115_HUN_EST
2018-11-15,KAZ,LVA,KAZ,Gafurzhan Suyumbayev,37.0,False,False,20181115_KAZ_LVA
2018-11-15,KAZ,LVA,LVA,Deniss Rakels,49.0,False,False,20181115_KAZ_LVA
2018-11-15,LUX,BLR,BLR,Stanislaw Drahun,37.0,False,False,20181115_LUX_BLR
2018-11-15,LUX,BLR,BLR,Stanislaw Drahun,54.0,False,False,20181115_LUX_BLR
2018-11-15,SMR,MDA,MDA,Vitalie Damașcan,78.0,False,False,20181115_SMR_MDA
2018-11-16,CYP,BUL,CYP,Panagiotis Zachariou,24.0,False,False,20181116_CYP_BUL
2018-11-16,CYP,BUL,BUL,Nikolay Dimitrov,89.0,False,True,20181116_CYP_BUL
2018-11-16,GIB,ARM,GIB,Tjay De Barr,10.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Yura Movsisyan,27.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Yura Movsisyan,48.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Yura Movsisyan,52.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Yura Movsisyan,54.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Artur Kartashyan,66.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,GIB,Adam Priestley,78.0,False,False,20181116_GIB_ARM
2018-11-16,GIB,ARM,ARM,Aleksandre Karapetian,90.0,False,False,20181116_GIB_ARM
2018-11-16,LIE,MKD,MKD,Enis Bardhi,53.0,False,False,20181116_LIE_MKD
2018-11-16,LIE,MKD,MKD,Ilija Nestorovski,90.0,False,False,20181116_LIE_MKD
2018-11-16,NED,FRA,NED,Georginio Wijnaldum,44.0,False,False,20181116_NED_FRA
2018-11-16,NED,FRA,NED,Memphis Depay,90.0,False,True,20181116_NED_FRA
2018-11-16,SVK,UKR,SVK,Albert Rusnák,6.0,False,False,20181116_SVK_UKR
2018-11-16,SVK,UKR,SVK,Juraj Kucka,26.0,False,False,20181116_SVK_UKR
2018-11-16,SVK,UKR,UKR,Yevhen Konoplyanka,47.0,False,False,20181116_SVK_UKR
2018-11-16,SVK,UKR,SVK,Adam Zreľák,52.0,False,False,20181116_SVK_UKR
2018-11-16,SVK,UKR,SVK,Róbert Mak,61.0,False,False,20181116_SVK_UKR
2018-11-16,SVN,NOR,SVN,Benjamin Verbič,9.0,False,False,20181116_SVN_NOR
2018-11-16,SVN,NOR,NOR,Bjørn Maars Johnsen,85.0,False,False,20181116_SVN_NOR
2018-11-16,WAL,DEN,DEN,Nicolai Jørgensen,42.0,False,False,20181116_WAL_DEN
2018-11-16,WAL,DEN,DEN,Martin Braithwaite,88.0,False,False,20181116_WAL_DEN
2018-11-16,WAL,DEN,WAL,Gareth Bale,89.0,False,False,20181116_WAL_DEN
2018-11-17,ALB,SCO,SCO,Ryan Fraser,14.0,False,False,20181117_ALB_SCO
2018-11-17,ALB,SCO,SCO,Steven Fletcher,45.0,False,True,20181117_ALB_SCO
2018-11-17,ALB,SCO,SCO,James Forrest,55.0,False,False,20181117_ALB_SCO
2018-11-17,ALB,SCO,SCO,James Forrest,67.0,False,False,20181117_ALB_SCO
2018-11-17,AZE,FRO,AZE,Dimitrij Nazarov,18.0,False,False,20181117_AZE_FRO
2018-11-17,AZE,FRO,AZE,Mahir Madatov,28.0,False,False,20181117_AZE_FRO
2018-11-17,MLT,KVX,KVX,Vedat Muriqi,15.0,False,False,20181117_MLT_KVX
2018-11-17,MLT,KVX,KVX,Benjamin Kololli,70.0,False,False,20181117_MLT_KVX
2018-11-17,MLT,KVX,KVX,Donis Avdijaj,78.0,False,False,20181117_MLT_KVX
2018-11-17,MLT,KVX,KVX,Donis Avdijaj,80.0,False,False,20181117_MLT_KVX
2018-11-17,MLT,KVX,KVX,Milot Rashica,86.0,False,False,20181117_MLT_KVX
2018-11-17,ROU,LTU,ROU,George Pușcaș,7.0,False,False,20181117_ROU_LTU
2018-11-17,ROU,LTU,ROU,Claudiu Keșerü,47.0,False,False,20181117_ROU_LTU
2018-11-17,ROU,LTU,ROU,Nicolae Stanciu,65.0,False,False,20181117_ROU_LTU
2018-11-17,SRB,MNE,SRB,Adem Ljajić,30.0,False,False,20181117_SRB_MNE
2018-11-17,SRB,MNE,SRB,Aleksandar Mitrović,32.0,False,False,20181117_SRB_MNE
2018-11-17,SRB,MNE,MNE,Stefan Mugoša,70.0,False,False,20181117_SRB_MNE
2018-11-17,TUR,SWE,SWE,Andreas Granqvist,71.0,False,True,20181117_TUR_SWE
2018-11-18,ENG,CRO,CRO,Andrej Kramarić,57.0,False,False,20181118_ENG_CRO
2018-11-18,ENG,CRO,ENG,Jesse Lingard,78.0,False,False,20181118_ENG_CRO
2018-11-18,ENG,CRO,ENG,Harry Kane,85.0,False,False,20181118_ENG_CRO
2018-11-18,GRE,EST,EST,Vassilis Lambropoulos,44.0,True,False,20181118_GRE_EST
2018-11-18,HUN,FIN,HUN,Ádám Szalai,29.0,False,False,20181118_HUN_FIN
2018-11-18,HUN,FIN,HUN,Ádám Nagy,37.0,False,False,20181118_HUN_FIN
2018-11-18,MDA,LUX,MDA,Radu Gînsari,58.0,False,True,20181118_MDA_LUX
2018-11-18,MDA,LUX,LUX,Stefano Bensi,70.0,False,False,20181118_MDA_LUX
2018-11-18,NIR,AUT,AUT,Xaver Schlager,49.0,False,False,20181118_NIR_AUT
2018-11-18,NIR,AUT,NIR,Corry Evans,57.0,False,False,20181118_NIR_AUT
2018-11-18,NIR,AUT,AUT,Valentino Lazaro,90.0,False,False,20181118_NIR_AUT
2018-11-18,SMR,BLR,BLR,Stanislaw Drahun,8.0,False,False,20181118_SMR_BLR
2018-11-18,SMR,BLR,BLR,Anton Saroka,52.0,False,False,20181118_SMR_BLR
2018-11-18,SUI,BEL,BEL,Thorgan Hazard,2.0,False,False,20181118_SUI_BEL
2018-11-18,SUI,BEL,BEL,Thorgan Hazard,17.0,False,False,20181118_SUI_BEL
2018-11-18,SUI,BEL,SUI,Ricardo Rodríguez,26.0,False,True,20181118_SUI_BEL
2018-11-18,SUI,BEL,SUI,Haris Seferovic,31.0,False,False,20181118_SUI_BEL
2018-11-18,SUI,BEL,SUI,Haris Seferovic,44.0,False,False,20181118_SUI_BEL
2018-11-18,SUI,BEL,SUI,Nico Elvedi,62.0,False,False,20181118_SUI_BEL
2018-11-18,SUI,BEL,SUI,Haris Seferovic,84.0,False,False,20181118_SUI_BEL
2018-11-19,BUL,SVN,BUL,Galin Ivanov,68.0,False,False,20181119_BUL_SVN
2018-11-19,BUL,SVN,SVN,Miha Zajc,75.0,False,False,20181119_BUL_SVN
2018-11-19,CYP,NOR,NOR,Ola Kamara,36.0,False,False,20181119_CYP_NOR
2018-11-19,CYP,NOR,NOR,Ola Kamara,48.0,False,False,20181119_CYP_NOR
2018-11-19,CZE,SVK,CZE,Patrik Schick,32.0,False,False,20181119_CZE_SVK
2018-11-19,GEO,KAZ,GEO,Giorgi Merebashvili,59.0,False,False,20181119_GEO_KAZ
2018-11-19,GEO,KAZ,GEO,Giorgi Chakvetadze,84.0,False,False,20181119_GEO_KAZ
2018-11-19,GEO,KAZ,KAZ,Oralkhan Omirtayev,90.0,False,False,20181119_GEO_KAZ
2018-11-19,GER,NED,GER,Timo Werner,9.0,False,False,20181119_GER_NED
2018-11-19,GER,NED,GER,Leroy Sané,20.0,False,False,20181119_GER_NED
2018-11-19,GER,NED,NED,Quincy Promes,85.0,False,False,20181119_GER_NED
2018-11-19,GER,NED,NED,Virgil van Dijk,90.0,False,False,20181119_GER_NED
2018-11-19,LIE,ARM,ARM,Sargis Adamyan,9.0,False,False,20181119_LIE_ARM
2018-11-19,LIE,ARM,LIE,Marcel Büchel,44.0,False,False,20181119_LIE_ARM
2018-11-19,LIE,ARM,LIE,Nicolas Hasler,47.0,False,False,20181119_LIE_ARM
2018-11-19,LIE,ARM,ARM,Aleksandre Karapetian,85.0,False,False,20181119_LIE_ARM
2018-11-19,MKD,GIB,MKD,Enis Bardhi,27.0,False,False,20181119_MKD_GIB
2018-11-19,MKD,GIB,MKD,Ilija Nestorovski,67.0,False,False,20181119_MKD_GIB
2018-11-19,MKD,GIB,MKD,Ilija Nestorovski,80.0,False,False,20181119_MKD_GIB
2018-11-19,MKD,GIB,MKD,Aleksandar Trajkovski,90.0,False,False,20181119_MKD_GIB
2018-11-20,KVX,AZE,KVX,Arbër Zeneli,2.0,False,False,20181120_KVX_AZE
2018-11-20,KVX,AZE,KVX,Arbër Zeneli,50.0,False,False,20181120_KVX_AZE
2018-11-20,KVX,AZE,KVX,Amir Rrahmani,61.0,False,False,20181120_KVX_AZE
2018-11-20,KVX,AZE,KVX,Arbër Zeneli,76.0,False,False,20181120_KVX_AZE
2018-11-20,MLT,FRO,FRO,René Joensen,3.0,False,False,20181120_MLT_FRO
2018-11-20,MLT,FRO,MLT,Juan Carlos Corbalan,4.0,False,False,20181120_MLT_FRO
2018-11-20,MNE,ROU,ROU,George Țucudean,44.0,False,False,20181120_MNE_ROU
2018-11-20,POR,POL,POR,André Silva,34.0,False,False,20181120_POR_POL
2018-11-20,POR,POL,POL,Arkadiusz Milik,66.0,False,True,20181120_POR_POL
2018-11-20,SCO,ISR,ISR,Beram Kayal,9.0,False,False,20181120_SCO_ISR
2018-11-20,SCO,ISR,SCO,James Forrest,34.0,False,False,20181120_SCO_ISR
2018-11-20,SCO,ISR,SCO,James Forrest,43.0,False,False,20181120_SCO_ISR
2018-11-20,SCO,ISR,SCO,James Forrest,64.0,False,False,20181120_SCO_ISR
2018-11-20,SCO,ISR,ISR,Eran Zahavi,75.0,False,False,20181120_SCO_ISR
2018-11-20,SRB,LTU,SRB,Artūras Žulpa,51.0,True,False,20181120_SRB_LTU
2018-11-20,SRB,LTU,SRB,Aleksandar Mitrović,58.0,False,False,20181120_SRB_LTU
2018-11-20,SRB,LTU,LTU,Deimantas Petravičius,64.0,False,False,20181120_SRB_LTU
2018-11-20,SRB,LTU,SRB,Aleksandar Prijović,71.0,False,False,20181120_SRB_LTU
2018-11-20,SRB,LTU,SRB,Adem Ljajić,74.0,False,False,20181120_SRB_LTU
2018-11-20,SWE,RUS,SWE,Victor Lindelöf,41.0,False,False,20181120_SWE_RUS
2018-11-20,SWE,RUS,SWE,Marcus Berg,72.0,False,False,20181120_SWE_RUS
2019-01-05,UAE,BHR,BHR,Mohamed Al-Romaihi,78.0,False,False,20190105_UAE_BHR
2019-01-05,UAE,BHR,UAE,Ahmed Khalil,88.0,False,True,20190105_UAE_BHR
2019-01-06,AUS,JOR,JOR,Anas Bani Yaseen,26.0,False,False,20190106_AUS_JOR
2019-01-06,THA,IND,IND,Sunil Chhetri,27.0,False,True,20190106_THA_IND
2019-01-06,THA,IND,THA,Teerasil Dangda,33.0,False,False,20190106_THA_IND
2019-01-06,THA,IND,IND,Sunil Chhetri,46.0,False,False,20190106_THA_IND
2019-01-06,THA,IND,IND,Anirudh Thapa,68.0,False,False,20190106_THA_IND
2019-01-06,THA,IND,IND,Jeje Lalpekhlua,80.0,False,False,20190106_THA_IND
2019-01-07,CHN,KGZ,KGZ,Akhlidin Israilov,42.0,False,False,20190107_CHN_KGZ
2019-01-07,CHN,KGZ,CHN,Pavel Matyash,50.0,True,False,20190107_CHN_KGZ
2019-01-07,CHN,KGZ,CHN,Yu Dabao,78.0,False,False,20190107_CHN_KGZ
2019-01-07,IRN,YEM,IRN,Mehdi Taremi,12.0,False,False,20190107_IRN_YEM
2019-01-07,IRN,YEM,IRN,Ashkan Dejagah,23.0,False,False,20190107_IRN_YEM
2019-01-07,IRN,YEM,IRN,Mehdi Taremi,25.0,False,False,20190107_IRN_YEM
2019-01-07,IRN,YEM,IRN,Sardar Azmoun,53.0,False,False,20190107_IRN_YEM
2019-01-07,IRN,YEM,IRN,Saman Ghoddos,78.0,False,False,20190107_IRN_YEM
2019-01-07,KOR,PHI,KOR,Hwang Ui-jo,67.0,False,False,20190107_KOR_PHI
2019-01-08,IRQ,VIE,VIE,Ali Faez,24.0,True,False,20190108_IRQ_VIE
2019-01-08,IRQ,VIE,IRQ,Mohanad Ali,35.0,False,False,20190108_IRQ_VIE
2019-01-08,IRQ,VIE,VIE,Nguyễn Công Phượng,42.0,False,False,20190108_IRQ_VIE
2019-01-08,IRQ,VIE,IRQ,Humam Tariq,60.0,False,False,20190108_IRQ_VIE
2019-01-08,IRQ,VIE,IRQ,Ali Adnan Kadhim,90.0,False,False,20190108_IRQ_VIE
2019-01-08,KSA,PRK,KSA,Hattan Bahebri,28.0,False,False,20190108_KSA_PRK
2019-01-08,KSA,PRK,KSA,Mohammed Al-Fatil,37.0,False,False,20190108_KSA_PRK
2019-01-08,KSA,PRK,KSA,Salem Al-Dawsari,70.0,False,False,20190108_KSA_PRK
2019-01-08,KSA,PRK,KSA,Fahad Al-Muwallad,87.0,False,False,20190108_KSA_PRK
2019-01-09,JPN,TKM,TKM,Arslanmyrat Amanow,26.0,False,False,20190109_JPN_TKM
2019-01-09,JPN,TKM,JPN,Yuya Osako,56.0,False,False,20190109_JPN_TKM
2019-01-09,JPN,TKM,JPN,Yuya Osako,60.0,False,False,20190109_JPN_TKM
2019-01-09,JPN,TKM,JPN,Ritsu Dōan,71.0,False,False,20190109_JPN_TKM
2019-01-09,JPN,TKM,TKM,Ahmet Ataýew,79.0,False,True,20190109_JPN_TKM
2019-01-09,QAT,LIB,QAT,Bassam Al-Rawi,65.0,False,False,20190109_QAT_LIB
2019-01-09,QAT,LIB,QAT,Almoez Ali,79.0,False,False,20190109_QAT_LIB
2019-01-09,UZB,OMA,UZB,Odil Ahmedov,34.0,False,False,20190109_UZB_OMA
2019-01-09,UZB,OMA,OMA,Muhsen Al-Ghassani,72.0,False,False,20190109_UZB_OMA
2019-01-09,UZB,OMA,UZB,Eldor Shomurodov,85.0,False,False,20190109_UZB_OMA
2019-01-10,BHR,THA,THA,Chanathip Songkrasin,58.0,False,False,20190110_BHR_THA
2019-01-10,JOR,SYR,JOR,Musa Al-Taamari,26.0,False,False,20190110_JOR_SYR
2019-01-10,JOR,SYR,JOR,Tareq Khattab,43.0,False,False,20190110_JOR_SYR
2019-01-10,UAE,IND,UAE,Khalfan Mubarak,41.0,False,False,20190110_UAE_IND
2019-01-10,UAE,IND,UAE,Ali Mabkhout,88.0,False,False,20190110_UAE_IND
2019-01-11,KGZ,KOR,KOR,Kim Min-jae,41.0,False,False,20190111_KGZ_KOR
2019-01-11,PLE,AUS,AUS,Jamie Maclaren,18.0,False,False,20190111_PLE_AUS
2019-01-11,PLE,AUS,AUS,Awer Mabil,20.0,False,False,20190111_PLE_AUS
2019-01-11,PLE,AUS,AUS,Apostolos Giannou,90.0,False,False,20190111_PLE_AUS
2019-01-11,PHI,CHN,CHN,Wu Lei,40.0,False,False,20190111_PHI_CHN
2019-01-11,PHI,CHN,CHN,Wu Lei,66.0,False,False,20190111_PHI_CHN
2019-01-11,PHI,CHN,CHN,Yu Dabao,80.0,False,False,20190111_PHI_CHN
2019-01-12,LIB,KSA,KSA,Fahad Al-Muwallad,12.0,False,False,20190112_LIB_KSA
2019-01-12,LIB,KSA,KSA,Housain Al-Mogahwi,67.0,False,False,20190112_LIB_KSA
2019-01-12,VIE,IRN,IRN,Sardar Azmoun,38.0,False,False,20190112_VIE_IRN
2019-01-12,VIE,IRN,IRN,Sardar Azmoun,69.0,False,False,20190112_VIE_IRN
2019-01-12,YEM,IRQ,IRQ,Mohanad Ali,11.0,False,False,20190112_YEM_IRQ
2019-01-12,YEM,IRQ,IRQ,Bashar Resan,19.0,False,False,20190112_YEM_IRQ
2019-01-12,YEM,IRQ,IRQ,Alaa Abbas,90.0,False,False,20190112_YEM_IRQ
2019-01-13,PRK,QAT,QAT,Almoez Ali,9.0,False,False,20190113_PRK_QAT
2019-01-13,PRK,QAT,QAT,Almoez Ali,11.0,False,False,20190113_PRK_QAT
2019-01-13,PRK,QAT,QAT,Boualem Khoukhi,43.0,False,False,20190113_PRK_QAT
2019-01-13,PRK,QAT,QAT,Almoez Ali,55.0,False,False,20190113_PRK_QAT
2019-01-13,PRK,QAT,QAT,Almoez Ali,60.0,False,False,20190113_PRK_QAT
2019-01-13,PRK,QAT,QAT,Abdelkarim Hassan,68.0,False,False,20190113_PRK_QAT
2019-01-13,OMA,JPN,JPN,Genki Haraguchi,28.0,False,True,20190113_OMA_JPN
2019-01-13,TKM,UZB,UZB,Javokhir Sidikov,17.0,False,False,20190113_TKM_UZB
2019-01-13,TKM,UZB,UZB,Eldor Shomurodov,24.0,False,False,20190113_TKM_UZB
2019-01-13,TKM,UZB,UZB,Jaloliddin Masharipov,40.0,False,False,20190113_TKM_UZB
2019-01-13,TKM,UZB,UZB,Eldor Shomurodov,42.0,False,False,20190113_TKM_UZB
2019-01-14,IND,BHR,BHR,Jamal Rashid,90.0,False,True,20190114_IND_BHR
2019-01-14,UAE,THA,UAE,Ali Mabkhout,7.0,False,False,20190114_UAE_THA
2019-01-14,UAE,THA,THA,Thitipan Puangchan,41.0,False,False,20190114_UAE_THA
